ID,tipoplan,canalpago,consumomes,Estrato,Sexo,Edad,EstadoCivil,Educacion,Recomienda,rango_antiguedad,servicio_adicional,gigas_cons
1745,Prepago,presencial,94432.5,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.74510108261756
1582,Prepago,presencial,64700,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,72 - 158,3,1.74581068356059
629,Empresarial Ejecutivo,presencial,89200,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.74641115420479
1275,Prepago,presencial,42100,3-4,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.746766688175
923,Empresarial Ejecutivo,presencial,137200,3-4,Femenino,Entre  26 y 45,Separado/a,Profesional,Recomienda,159 - 249,1,1.74773624258073
1794,Prepago,presencial,82700,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,1,1.74820042502363
1166,Postpago cuenta control,presencial,50800,0,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,<= 71,1,1.74986111776191
826,Empresarial bajo costo,online,1223400,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,1.75039165556368
602,Empresarial Ejecutivo,online,548377.777777778,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.75052180236023
1800,Empresarial Ejecutivo,online,562000,0,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,<= 71,1,1.75061629598942
1744,Prepago,online,169700,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.75076634897932
1205,Empresarial Ejecutivo,presencial,74880,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,1.75080753017608
1740,Empresarial Ejecutivo,presencial,392133.333333333,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,No recomienda,72 - 158,2,1.75092636100609
1490,Empresarial Ejecutivo,online,69800,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.7514309061253
1379,Empresarial Ejecutivo,presencial,243600,0,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.7537905706699
1437,Empresarial Ejecutivo,presencial,381200,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,159 - 249,1,1.75400066095512
1796,Empresarial bajo costo,presencial,906914.285714286,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,<= 71,3,1.75469815906514
1098,Empresarial Ejecutivo,online,425600,1-2,Femenino,Menor a 25,Casado/a,Profesional,No recomienda,<= 71,1,1.75567613546307
751,Postpago cuenta control,online,34500,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,1.75609143491163
934,Postpago cuenta control,online,196510,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,250+,3,1.75619543058929
1750,Prepago,online,43658.5185185185,1-2,Masculino,Menor a 25,Casado/a,Técnico,No recomienda,72 - 158,4,1.75635380177171
1891,Postpago cuenta control,online,55055.5555555556,3-4,Masculino,Menor a 25,Casado/a,Profesional,No recomienda,159 - 249,2,1.75672779389806
745,Empresarial Ejecutivo,online,257600,1-2,Masculino,Menor a 25,Soltero/a,Posgrado,Neutro,159 - 249,1,1.75770021564112
1023,Empresarial Ejecutivo,online,171970,1-2,Femenino,Entre  26 y 45,Separado/a,Tecnólogo,Neutro,<= 71,3,1.7588423100083
1375,Empresarial Ejecutivo,online,88156,3-4,Femenino,Entre  26 y 45,Divorciado/a,Profesional,No recomienda,72 - 158,4,1.75910702295066
482,Prepago,presencial,70757.1875,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,250+,4,1.75970572319579
668,Empresarial Ejecutivo,presencial,179026.666666667,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,159 - 249,3,1.76012795902769
1197,Empresarial Ejecutivo,presencial,169600,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,2,1.76083924890133
818,Prepago,presencial,71670,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,250+,1,1.76271616003274
1881,Empresarial Ejecutivo,presencial,113645,3-4,Masculino,Menor a 25,Casado/a,Profesional,Recomienda,159 - 249,4,1.7629066090897
573,Postpago cuenta control,online,197371.428571429,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,3,1.76308495140417
1940,Empresarial Ejecutivo,presencial,181036.842105263,3-4,Femenino,Entre  26 y 45,Soltero/a,Profesional,Neutro,250+,4,1.76318698899406
1189,Empresarial Ejecutivo,presencial,206645,1-2,Femenino,Menor a 25,Casado/a,Técnico,Recomienda,72 - 158,3,1.76360540584992
2030,Empresarial Ejecutivo,presencial,102000,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.7649791188415
1349,Empresarial Ejecutivo,online,39720,1-2,Femenino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.7668779733509
858,Empresarial Ejecutivo,online,185516.666666667,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,4,1.76793057035322
1665,Empresarial Ejecutivo,presencial,435630,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,4,1.76858186776943
552,Empresarial bajo costo,online,1781600,3-4,Masculino,Menor a 25,Divorciado/a,Profesional,Recomienda,159 - 249,3,1.76882593757938
18,Empresarial Ejecutivo,presencial,228960,0,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,<= 71,1,1.7688354898169
1234,Empresarial Ejecutivo,online,106450,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.77104254234041
1620,Empresarial bajo costo,online,3608000,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,1.77121380531495
1228,Postpago cuenta control,online,178900,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,<= 71,1,1.77183154163802
956,Prepago,online,206531.428571429,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,72 - 158,3,1.77338652156588
1853,Postpago abierto,online,1975500,1-2,Femenino,Menor a 25,Soltero/a,Técnico,Neutro,159 - 249,1,1.77436277587947
551,Empresarial Ejecutivo,presencial,171657.142857143,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,159 - 249,2,1.77488789577728
1849,Empresarial Ejecutivo,online,147807.5,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,72 - 158,3,1.77489679449205
1010,Prepago,online,84925,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.77520371054555
1578,Empresarial Ejecutivo,presencial,262833.333333333,1-2,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,72 - 158,3,1.77582832176486
411,Postpago cuenta control,presencial,60160,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,250+,4,1.77585309602383
508,Postpago cuenta control,presencial,99500,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.77697580739901
1543,Postpago cuenta control,presencial,96293.3333333333,3-4,Masculino,Entre  26 y 45,Soltero/a,Profesional,Recomienda,250+,3,1.77721846022268
876,Prepago,presencial,42325,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.77724482801022
1456,Empresarial Ejecutivo,online,223400,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Neutro,250+,3,1.77737160400886
1080,Postpago cuenta control,online,93300,5-6,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,250+,3,1.77746576745794
1711,Postpago cuenta control,presencial,28400,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,159 - 249,1,1.77799952268926
1664,Empresarial bajo costo,presencial,1888100,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,1.77872160983571
643,Empresarial Ejecutivo,online,317351.111111111,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,250+,4,1.77883214600789
550,Empresarial Ejecutivo,presencial,183449.180327869,3-4,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,250+,4,1.77963442987066
1952,Postpago cuenta control,presencial,102500,3-4,Femenino,Mayor a 45,Soltero/a,Profesional,Recomienda,159 - 249,2,1.77994979411332
2033,Empresarial Ejecutivo,presencial,112000,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,2,1.78114214844068
1163,Postpago cuenta control,online,216366.666666667,0,Masculino,Menor a 25,Soltero/a,Profesional,No recomienda,250+,4,1.78180375324921
275,Postpago cuenta control,presencial,66151.1111111111,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,1.78327614075262
947,Empresarial Ejecutivo,online,598840,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.78328804683294
1895,Empresarial Ejecutivo,presencial,173200,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,1.78422566219323
1713,Empresarial Ejecutivo,presencial,197040,1-2,Femenino,Menor a 25,Soltero/a,Profesional,No recomienda,72 - 158,3,1.78730723880933
1143,Empresarial Ejecutivo,online,134800,1-2,Femenino,Entre  26 y 45,Soltero/a,Profesional,No recomienda,159 - 249,1,1.78747157851518
1257,Empresarial Ejecutivo,presencial,103780,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,1.78874668866932
944,Postpago cuenta control,presencial,77520,0,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,<= 71,1,1.78924023127209
1339,Postpago cuenta control,presencial,69700,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.78949137271654
1474,Empresarial Ejecutivo,presencial,87800,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.78967594045826
1391,Empresarial Ejecutivo,presencial,281020,1-2,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,No recomienda,159 - 249,1,1.79062405657079
1319,Postpago cuenta control,online,209640,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,1,1.7912120159988
569,Empresarial Ejecutivo,presencial,126100,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Neutro,72 - 158,3,1.79195050193121
1966,Postpago cuenta control,online,108200,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,4,1.79249229733639
848,Postpago cuenta control,online,95350,0,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,72 - 158,2,1.79415359357189
1223,Empresarial Ejecutivo,presencial,220293.333333333,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,3,1.79445108243729
1792,Empresarial Ejecutivo,presencial,80992,0,Masculino,Menor a 25,Separado/a,Técnico,Recomienda,159 - 249,4,1.79558113566962
1447,Postpago cuenta control,presencial,67020,1-2,Femenino,Menor a 25,Soltero/a,Tecnólogo,Recomienda,<= 71,3,1.79561599541297
1694,Prepago,online,135650,3-4,Femenino,Menor a 25,Soltero/a,Posgrado,No recomienda,72 - 158,2,1.79757696598063
522,Empresarial Ejecutivo,presencial,37200,1-2,Femenino,Mayor a 45,Divorciado/a,Tecnólogo,Neutro,<= 71,1,1.79867356481211
1480,Prepago,presencial,68880,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.79910883557091
574,Postpago cuenta control,online,140394,1-2,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.79978021928397
36,Prepago,online,46100,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,1,1.80059837534754
951,Empresarial Ejecutivo,online,271623.333333333,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,3,1.80065371313903
262,Postpago cuenta control,online,193120,3-4,Masculino,Mayor a 45,Separado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.80193372610723
520,Prepago,presencial,58097.6470588235,1-2,Femenino,Mayor a 45,Divorciado/a,Tecnólogo,Neutro,250+,4,1.80213544278713
1401,Prepago,presencial,85707.5,1-2,Femenino,Entre  26 y 45,Separado/a,Técnico,Neutro,250+,3,1.80358029558672
492,Empresarial Ejecutivo,online,163495,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,2,1.80509833530038
1494,Prepago,presencial,46200,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,1,1.80621406688257
244,Postpago cuenta control,online,140030,3-4,Masculino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,1,1.80652866469457
2020,Empresarial Ejecutivo,online,411320,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.80767846586188
2029,Postpago cuenta control,presencial,77280,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,4,1.80901083592187
1949,Prepago,online,260400,3-4,Femenino,Mayor a 45,Soltero/a,Profesional,Recomienda,159 - 249,1,1.80950410677693
1481,Empresarial Ejecutivo,online,582300,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.80984153653758
1633,Empresarial Ejecutivo,online,274400,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,No recomienda,72 - 158,1,1.81172294202771
1987,Empresarial Ejecutivo,online,241800,3-4,Masculino,Mayor a 45,Divorciado/a,Posgrado,Recomienda,<= 71,1,1.81298651118697
30,Empresarial Ejecutivo,online,411580,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,1,1.8143642250818
1697,Empresarial bajo costo,presencial,2156500,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,2,1.81438438640252
196,Postpago abierto,online,781500,1-2,Masculino,Entre  26 y 45,Casado/a,Profesional,Neutro,<= 71,1,1.81479581166475
387,Empresarial Ejecutivo,online,84700,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.81636161076865
1230,Empresarial Ejecutivo,online,62800,3-4,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,1,1.81677855394263
990,Empresarial Ejecutivo,presencial,152505.507246377,1-2,Masculino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Recomienda,250+,4,1.81682781701565
1610,Empresarial Ejecutivo,online,328100,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.82043461020231
1954,Empresarial Ejecutivo,online,178810.666666667,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,4,1.82222848545049
1669,Postpago cuenta control,presencial,125700,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Neutro,72 - 158,1,1.82247971360588
106,Postpago cuenta control,online,152507.5,3-4,Femenino,Menor a 25,Soltero/a,Técnico,Recomienda,250+,4,1.82265279864369
1192,Empresarial Ejecutivo,online,163153.333333333,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,No recomienda,159 - 249,4,1.82278872844407
1111,Empresarial Ejecutivo,online,455842.857142857,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Neutro,159 - 249,4,1.82301060480603
1501,Prepago,presencial,116192,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,159 - 249,3,1.82390728737202
445,Postpago cuenta control,online,196600,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,No recomienda,159 - 249,1,1.82489719484861
1956,Postpago cuenta control,presencial,45740,1-2,Masculino,Entre  26 y 45,Casado/a,Técnico,Neutro,159 - 249,1,1.82500689873486
907,Empresarial Ejecutivo,presencial,140400,3-4,Femenino,Menor a 25,Casado/a,Profesional,Recomienda,72 - 158,1,1.82515427099773
1515,Empresarial Ejecutivo,presencial,220000,0,Masculino,Menor a 25,Soltero/a,Profesional,Recomienda,72 - 158,1,1.8257246213536
1353,Prepago,online,48610,1-2,Femenino,Mayor a 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.82633712979762
1532,Prepago,online,180710,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,250+,1,1.8269688993768
1687,Prepago,online,133290,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.8273126389471
1382,Prepago,presencial,91830,3-4,Femenino,Menor a 25,Separado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.82858621538871
72,Empresarial Ejecutivo,presencial,164510,1-2,Masculino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,2,1.82932115884102
361,Empresarial Ejecutivo,online,124900,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,72 - 158,3,1.8298862946724
454,Prepago,online,88000,3-4,Femenino,Entre  26 y 45,Separado/a,Bachillerato o inferior,No recomienda,<= 71,1,1.8324292816258
1019,Postpago cuenta control,presencial,81500,0,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,72 - 158,1,1.8340695629878
828,Empresarial Ejecutivo,online,81830,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,250+,3,1.83521135560637
444,Postpago abierto,presencial,788250,5-6,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Recomienda,72 - 158,2,1.83625533393594
89,Postpago abierto,online,1528800,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,Neutro,<= 71,1,1.83830606861362
1708,Prepago,presencial,71450.3125,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,4,1.83830724720253
2025,Empresarial Ejecutivo,presencial,137060,3-4,Femenino,Mayor a 45,Casado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.83877842617098
1508,Empresarial Ejecutivo,presencial,318002.352941176,1-2,Masculino,Menor a 25,Soltero/a,Profesional,Neutro,159 - 249,4,1.83950270891768
1808,Empresarial Ejecutivo,presencial,258666.666666667,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,2,1.84029030625112
1170,Postpago cuenta control,presencial,47930,1-2,Femenino,Entre  26 y 45,Casado/a,Profesional,No recomienda,159 - 249,4,1.84060360042478
1957,Empresarial Ejecutivo,online,284153.333333333,1-2,Masculino,Entre  26 y 45,Casado/a,Técnico,Neutro,159 - 249,4,1.84161847698763
1299,Empresarial Ejecutivo,presencial,156422.857142857,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.8434414006131
1803,Postpago cuenta control,presencial,59100,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Recomienda,72 - 158,1,1.84404958639503
711,Empresarial Ejecutivo,online,259620,0,Femenino,Menor a 25,Casado/a,Posgrado,Recomienda,<= 71,1,1.84413742840512
647,Prepago,online,221762.222222222,3-4,Femenino,Menor a 25,Soltero/a,Técnico,Neutro,250+,4,1.84526837019368
1465,Prepago,presencial,64692.2727272727,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,250+,4,1.84540996295101
1452,Empresarial Ejecutivo,presencial,87910,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,No recomienda,<= 71,2,1.84553350155951
462,Empresarial Ejecutivo,presencial,149800,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,No recomienda,159 - 249,1,1.84674410509202
179,Postpago cuenta control,online,231300,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Recomienda,<= 71,1,1.84837496592156
1366,Postpago cuenta control,presencial,59100,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,159 - 249,1,1.8487434128788
1565,Empresarial Ejecutivo,presencial,148893.333333333,1-2,Femenino,Menor a 25,Casado/a,Profesional,Neutro,<= 71,2,1.85124454350709
1970,Empresarial Ejecutivo,online,175464,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,159 - 249,4,1.85245437520153
469,Prepago,online,157000,1-2,Femenino,Menor a 25,Casado/a,Profesional,Neutro,72 - 158,1,1.85377667129288
837,Prepago,presencial,49940,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Neutro,<= 71,1,1.85402124955151
1854,Postpago abierto,presencial,2020500,1-2,Femenino,Menor a 25,Soltero/a,Técnico,Neutro,72 - 158,2,1.85500233166971
1342,Postpago cuenta control,online,72485,1-2,Femenino,Mayor a 45,Soltero/a,Tecnólogo,Neutro,72 - 158,3,1.85631574566375
1971,Empresarial Ejecutivo,presencial,214994.193548387,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Recomienda,250+,4,1.85696837673363
1011,Prepago,presencial,106130,3-4,Masculino,Entre  26 y 45,Separado/a,Bachillerato o inferior,Recomienda,<= 71,1,1.85849326470652
